guildID,warningID,version,user,userID,reason,permanent,void,moderatorID,modNote,createdAt,validUntil
120330239996854274,630,1,Dann2442,111250988354060288,Talking back to a mod like a smartass in <#253277974869049345> and <#120330239996854274>,false,false,,,2017-10-18T00:00:00.000Z,
120330239996854274,631,1,iGetGrand,268205707642404875,Spam in newhome,false,false,,,2017-10-21T00:00:00.000Z,
120330239996854274,632,1,DFU,113610951059570692,Posting piracy links in <#120330239996854274>.,false,false,,,2017-10-21T00:00:00.000Z,
120330239996854274,633,1,Jolteon1,371322988693291019,Continued to post random images in newhome even after being told not to,false,false,,,2017-10-22T00:00:00.000Z,
120330239996854274,634,1,isy,213171659190829057,Got mad about being punished for not obeying the rules,false,false,,https://cdn.discordapp.com/attachments/120337437456072704/372552377024118795/Screenshot_20171024-200948.jpg,2017-10-25T00:00:00.000Z,
120330239996854274,635,1,Mystic-black,368596743492861962,Second message was a server shill,false,false,,,2017-10-26T00:00:00.000Z,
120330239996854274,636,1,SpectreGames,296343773024223234,ded chat shit in newhome,false,false,,,2017-10-26T00:00:00.000Z,
120330239996854274,637,1,SpectreGames,296343773024223234,Shilling in <#148960889540837376>,false,false,,,2017-10-27T00:00:00.000Z,
120330239996854274,638,1,pewdiepiefan979,324584083588120586,Shilling in trashcan,false,false,,"Watch their behavior, I suspect something.",2017-10-28T00:00:00.000Z,
120330239996854274,639,1,Yeet,321493663706251265,"Attempted mass ping, claimed it was a 'joke' in <#253277974869049345>",false,false,,,2017-10-29T00:00:00.000Z,
120330239996854274,640,1,Graysonseth,283755438288142336,linking to a SoundCloud with racial slur,false,false,,,2017-10-29T00:00:00.000Z,
120330239996854274,641,1,Tangy,232883785031483392,Posting contextless ascii shit in newhome.,false,false,,,2017-10-30T00:00:00.000Z,
120330239996854274,642,1,Sarah,82303438955753472,Posted a rape joke in newhome,false,false,,,2017-10-31T00:00:00.000Z,
120330239996854274,643,1,ChaosGalaxyFox1738,328944352233783298,That justin beiber copypasta with an everyone ping,false,false,,,2017-10-31T00:00:00.000Z,
120330239996854274,644,1,Lavender Town Ghost,284138243308650497,Server shill,false,false,,,2017-10-31T00:00:00.000Z,
120330239996854274,645,1,Nikitaw99,151661421845807104,posting 'dead chat' in <#120330239996854274>,false,false,,,2017-10-31T00:00:00.000Z,
120330239996854274,646,1,TheProHunter,348054347260755968,Ded chat comments,false,false,,,2017-11-01T00:00:00.000Z,
120330239996854274,647,1,Nicknamed nickname,335800126729748491,Shilling in trashcan,false,false,,,2017-11-03T00:00:00.000Z,
120330239996854274,648,1,•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•,335800126729748491,NSFW derail in <#120330239996854274>,false,false,,,2017-11-03T00:00:00.000Z,
120330239996854274,649,1,//W.D Gaster \,272711451708227585,Spam,false,false,,,2017-11-03T00:00:00.000Z,
120330239996854274,650,1,W.D Gaster,272711451708227585,Spam AND suicide advocation.,false,false,,,2017-11-03T00:00:00.000Z,
120330239996854274,651,1,Colds Breezeman,239108698117636106,Refusing to move low-effort content to <#324642291044057099>.,false,false,,,2017-11-03T00:00:00.000Z,
120330239996854274,652,1,Cross Sans,330433500169895946,Slow spamming on join,false,false,,,2017-11-04T00:00:00.000Z,
120330239996854274,653,1,'--,269697885795254277,Immediately joining to derail and post irrelevant images,false,false,,,2017-11-04T00:00:00.000Z,
120330239996854274,654,1,Bear mask senpai,315195314611027968,Shilling,false,false,,,2017-11-04T00:00:00.000Z,
120330239996854274,655,1,SaNsGaMeR,376510886266929153,Shill,false,false,,,2017-11-05T00:00:00.000Z,
120330239996854274,656,1,Killua,251165647487238144,Continued shitposting in home,false,false,,"Ksink is dead, manual warning",2017-11-06T00:00:00.000Z,
120330239996854274,657,1,Jeff,255386131955187714,Attacking users over criticism in <#194966840584306688>.,false,false,,,2017-11-10T00:00:00.000Z,
120330239996854274,658,1,BrianTheLionWantsSomeLilBoyMeat,356332947634389012,Joking' about fucking kids for a living,false,false,,,2017-11-11T00:00:00.000Z,
120330239996854274,659,1,AsrielDreemurr2015,374327254949560342,Roleplaying even after being told to stop.,false,false,,,2017-11-16T00:00:00.000Z,
120330239996854274,660,1,JiveCracker,204122845968728065,Continued shitposting in newhome when told to stop,false,false,,,2017-11-16T00:00:00.000Z,
120330239996854274,661,1,AsrielDreemurr2015,374327254949560342,"Second warning for rp'ing outside of rp channels, perma-warning.",false,false,,,2017-11-17T00:00:00.000Z,
120330239996854274,662,1,Blitzkrieg,256001309310713856,attempting to ping everyone,false,false,,,2017-11-18T00:00:00.000Z,
120330239996854274,663,1,Dancetale Frisk,382645581199179797,Being uncooperative when asked for age,false,false,,,2017-11-21T00:00:00.000Z,
120330239996854274,664,1,flowey,366973395234979850,was asked to chill: https://i.imgur.com/WSTh7BR.png,false,false,,,2017-11-23T00:00:00.000Z,
120330239996854274,665,1,Rush B,322597341255172116,"excessive font use, even when told to stop.",false,false,,,2017-11-23T00:00:00.000Z,
120330239996854274,666,1,Jeremy-kun,306616129294434305,Posting dead chat in <#120330239996854274>,false,false,,,2017-11-23T00:00:00.000Z,
120330239996854274,667,1,some gaster looking fucc,262791284043808779,Emote spam,false,false,,,2017-11-23T00:00:00.000Z,
120330239996854274,668,1,steven christmas-verse,179731255825399808,Shilling in DMs,false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,669,1,steven christmas-verse,179731255825399808,Shitpost in newhome,false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,670,1,steven christmas-verse,179731255825399808,"Continued to shill, left while rolebanned",false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,671,1,HaLL15,355663999062376448,Telling another user to kill themselves,false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,672,1,HaLL15,355663999062376448,Arguing with another user in <#194627177013182465> and arguing against staff decision,false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,673,1,HaLL15,355663999062376448,Derailing chat with shitty memes that nobody likes anymore,false,false,,,2017-11-24T00:00:00.000Z,
120330239996854274,674,1,StoryFell Asriel,383664002766471171,Ded chat posts,false,false,,,2017-11-25T00:00:00.000Z,
120330239996854274,675,1,Sans.,368592147303235584,Contextless images in newhome,false,false,,,2017-11-26T00:00:00.000Z,
120330239996854274,676,1,SonicManYaa,361997365005254658,Caps-baiting in <#120330239996854274>.,false,false,,,2017-11-26T00:00:00.000Z,
120330239996854274,677,1,MoonDash,268932544349732864,Shilling a server,false,false,,,2017-11-26T00:00:00.000Z,
120330239996854274,678,1,Snarferman,135221527670030336,Inviting recently banned users,false,false,,,2017-11-26T00:00:00.000Z,
120330239996854274,679,1,ErrorTale ErrorSans,384270605341425664,Shilling in newhome,false,false,,,2017-11-27T00:00:00.000Z,
120330239996854274,680,1,WanderingSoulofTime,235475203260547074,derailing chat after a mod told everyone to stop.,false,false,,,2017-11-29T00:00:00.000Z,
120330239996854274,681,1,King_Sheogorath,256301428660895744,derailed with shitty meme art,false,false,,,2017-11-29T00:00:00.000Z,
120330239996854274,682,1,Critical Cookie,315775451325005833,Continued to post emotes when told to stop by a staff member,false,false,,,2017-11-29T00:00:00.000Z,
120330239996854274,683,1,xRubiks,371244109383335937,Posting a shitty memedog pasta,false,false,,,2017-11-29T00:00:00.000Z,
120330239996854274,684,1,Chara,365497774105690132,shilling,false,false,,user is 10; kicked,2017-11-30T00:00:00.000Z,
120330239996854274,685,1,Superloach,304000458144481280,"Big dog boy, posted big dog spam",false,false,,,2017-11-30T00:00:00.000Z,
120330239996854274,686,1,the Captain,143115083650695168,Can't read <#120330239996854274> pins.,false,false,,,2017-12-02T00:00:00.000Z,
120330239996854274,687,1,temMaster,291660791088676865,Posting some fat fetish stuff again after being told not to,false,false,,,2017-12-10T00:00:00.000Z,
120330239996854274,688,1,temMaster,291660791088676865,derailing in newhome,false,false,,,2017-12-10T00:00:00.000Z,
120330239996854274,689,1,marvin,216558424761171969,Continued shitposting in newhome,false,false,,,2017-12-10T00:00:00.000Z,
120330239996854274,690,1,flowey,366973395234979850,Mass pinging in <#324642291044057099>,false,false,,,2017-12-11T00:00:00.000Z,
120330239996854274,691,1,Critical Cookie,315775451325005833,Wall of 'K' in newhome,false,false,,,2017-12-11T00:00:00.000Z,
120330239996854274,692,1,Ok,332055012794564611,Trying to ping everyone with a giveaway,false,false,,,2017-12-12T00:00:00.000Z,
120330239996854274,693,1,christmas jar,185878176231063552,Attempted everyone ping,false,false,,,2017-12-14T00:00:00.000Z,
120330239996854274,694,1,Ompaville is a hack bois,391204885900689418,Embed spam.,false,false,,,2017-12-15T00:00:00.000Z,
120330239996854274,695,1,Shane,331978030123843584,Harassing people in <#120330239996854274> and was continuing to carry on even when told to stop by staff.,false,false,,,2017-12-18T00:00:00.000Z,
120330239996854274,696,1,GameMasta97,225822295535386624,Shilled in newhome,false,false,,,2017-12-18T00:00:00.000Z,
120330239996854274,697,1,genderless child,351171520497844225,Shilled by proxy,false,false,,,2017-12-18T00:00:00.000Z,
120330239996854274,698,1,O1lec1,263373941937143809,Posting in <#161731222077177856> *right* after I pinned a message saying I'm going to start warning people who post in hotel lobby out of VC,false,false,,,2017-12-18T00:00:00.000Z,
120330239996854274,699,1,O1lec1,263373941937143809,Spam in every channel,false,false,,,2017-12-18T00:00:00.000Z,
120330239996854274,700,1,FinnWolfhard.jpg,216396234594713600,Pinging everyone with weak bait,false,false,,,2017-12-19T00:00:00.000Z,
120330239996854274,701,1,CX13-OPGam3rz,373454618832666626,Stop purposefully posting in hotel lobby while not in VC,false,false,,,2017-12-20T00:00:00.000Z,
120330239996854274,702,1,[DR],139489115837169664,Bashing someone's art soon after they left the server,false,false,,,2017-12-21T00:00:00.000Z,
120330239996854274,703,1,Winter_Pru,371720440202264579,Suicide threats.,false,false,,,2017-12-21T00:00:00.000Z,
120330239996854274,704,1,leafsnivy300,348233425226039298,Everyone ping attempt,false,false,,,2017-12-25T00:00:00.000Z,
120330239996854274,705,1,SpringingTraps,308999707961720834,Wouldn't stop talking about Flowey x Monika porn,false,false,,,2017-12-26T00:00:00.000Z,
120330239996854274,706,1,Monika,276463588053614594,rp in newhome even when told to stop,false,false,,,2017-12-26T00:00:00.000Z,
120330239996854274,707,1,TheAveragePxtseryu,115459908215767041,"User was originally rolebanned for copypasta but was kicked for unresponsive in jug, but has returned",false,false,,,2017-12-27T00:00:00.000Z,
120330239996854274,708,1,VeniGamiz,158330542172012544,"Was told to stop making jokes about self-harm, and continued",false,false,,,2017-12-29T00:00:00.000Z,
120330239996854274,709,1,Beastmaster 64,340697439981797378,vc spam,false,false,,,2017-12-30T00:00:00.000Z,
120330239996854274,710,1,kylercool21,340697439981797378,Saying dead chat,false,false,,,2017-12-31T00:00:00.000Z,
120330239996854274,711,1,The FASTEST Fidget Spinner EVER!,160279332454006795,Breaking channel rules for the expressed purpose of breaking them.,false,false,,,2018-01-02T00:00:00.000Z,
120330239996854274,712,1,wannabesans,396633784893702148,Being a major cock in the gaming vc,false,false,,,2018-01-02T00:00:00.000Z,
120330239996854274,713,1,Matiaus,185814899425935361,trolling in vc,false,false,,,2018-01-02T00:00:00.000Z,
120330239996854274,714,1,ynneB,185821873496522754,trolling in vc,false,false,,,2018-01-02T00:00:00.000Z,
120330239996854274,715,1,SwaggyZebby,243780104109424642,Kazoo spam in Gaming VC,false,false,,,2018-01-03T00:00:00.000Z,
120330239996854274,716,1,TheWriter,207534915015671811,"Frequently going overboard in chat, multiple NSFW/graphic content discussion.",false,false,,,2018-01-03T00:00:00.000Z,
120330239996854274,717,1,Tesco,391187276966658050,Repeated shitposting in <#120330239996854274>,false,false,,,2018-01-05T00:00:00.000Z,
120330239996854274,718,1,sans,219107207348748288,"Rule 3 violation, shilled in newhome",false,false,,,2018-01-05T00:00:00.000Z,
120330239996854274,719,1,! XxHardCorexX !,360909831663648799,Emote spam,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,720,1,rule 34,281116364175835146,Lewd avatar regarding the Zootopia rabbit,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,721,1,Got Ballistics,342388832030687234,Contextless images/rp in chat,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,722,1,rule 34,281116364175835146,Contextless images in newhome,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,723,1,sans,219107207348748288,Music spam in VC,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,724,1,JackTheMemester,189075737402277898,Racial slur in chat upon joining the server,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,725,1,Tem,398434806842523658,Server shilling,false,false,,,2018-01-06T00:00:00.000Z,
120330239996854274,726,1,Effløresence,457647532617760781,"Being needlessly toxic in newhome, arguing with moderators.",false,false,,Transferred from earlier user account,2017-04-24T00:00:00.000Z,
120330239996854274,727,1,Effløresence,457647532617760781,"Threats against a user, defiance of moderators.",false,false,,Transferred from earlier user account,2017-04-25T00:00:00.000Z,
120330239996854274,728,1,FireFox,324684079175827456,"Shitposting in new home, spammed when told to stop",false,false,,,2018-01-09T00:00:00.000Z,
120330239996854274,729,1,☭Robo Fortune★,305430823631323136,Continuing to vapidpost after moderator intervention.,false,false,,,2018-01-10T00:00:00.000Z,
120330239996854274,730,1,Zombo Gasparin,371482466688434177,Disrupting chat with 'asking for gay porn' multiple times after being asked to stop,false,false,,,2018-01-10T00:00:00.000Z,
120330239996854274,731,1,BendyTheDancingDemon/Villager,178682680601346048,Pinged everyone in hotel lobby,false,false,,,2018-01-12T00:00:00.000Z,
120330239996854274,732,1,sarahamwasabi,346308925890625547,Emote spam in newhome,false,false,,,2018-01-13T00:00:00.000Z,
120330239996854274,733,1,Black_m1n,246949366370140161,Posting a 'paste this to 10 more servers' copypasta in trashcan,false,false,,,2018-01-15T00:00:00.000Z,
120330239996854274,734,1,skeleton,401938583935647745,Posting contextless emotes in every channel,false,false,,,2018-01-15T00:00:00.000Z,
120330239996854274,735,1,Skeleton#0840,401938583935647745,Racist memes in <#324642291044057099>,false,false,,,2018-01-15T00:00:00.000Z,
120330239996854274,736,1,Li4m1011,185334206967185409,Inviting recently banned user (invitee was banned for NSFW),false,false,,,2018-01-18T00:00:00.000Z,
120330239996854274,737,1,Blasterblox825,279035793870422018,Meming/Spamming contextless junk in newhome,false,false,,,2018-01-19T00:00:00.000Z,
120330239996854274,738,1,TotodelonceYT,400137201327013889,Posted Crash Bandicoot ahegao in crashtran,false,false,,,2018-01-19T00:00:00.000Z,
120330239996854274,739,1,cloggo,314330602432364544,Posting a caecilian in all of the channels,false,false,,User left and was banned,2018-01-19T00:00:00.000Z,
120330239996854274,740,1,Asriel Dreemurr,277218935815012354,Using <#161731222077177856> while not using VC,false,false,,,2018-01-19T00:00:00.000Z,
120330239996854274,741,1,Gold Blocks,197275604628930560,Sending too many messages with one emote,false,false,,,2018-01-22T00:00:00.000Z,
120330239996854274,742,1,krazyman20,375753275200241664,Contextless spam in Newhome,false,false,,,2018-01-22T00:00:00.000Z,
120330239996854274,743,1,EnderShulker,277112407879319552,Harassment in DMs ; Stalkerish behavior,false,false,,Incurred on RP server,2018-01-23T00:00:00.000Z,
120330239996854274,744,1,MikeJEddyNSGamer89,405483581574610957,"Trolling, acting underage",false,false,,User is 17,2018-01-23T00:00:00.000Z,
120330239996854274,745,1,SansTheSkeleton,356206894983020544,Immaturaty and uncooperative with staff in newhome,false,false,,Is 16,2018-01-25T00:00:00.000Z,
120330239996854274,746,1,Mew,243151412282916865,More random lewd comments in newhome,true,false,,Permanent ∞,2018-01-26T00:00:00.000Z,
120330239996854274,747,1,No one,406721129663692813,Pinging staff for the sole purpose of 'saying hi.',false,false,,,2018-01-27T00:00:00.000Z,
120330239996854274,748,1,xXGIRLPAPYRUSPASTAXx,328723349947678720,Disrupting chat with random contextless nonsense,false,false,,,2018-01-28T00:00:00.000Z,
120330239996854274,749,1,xXGirlSansUT|USXx,406953955822927872,Disrupting chat with random contextless nonsense,false,false,,,2018-01-28T00:00:00.000Z,
120330239996854274,750,1,ThatOneRandomGuy,294600409115262987,"Random shill in newhome, tried to hide it",false,false,,,2018-01-28T00:00:00.000Z,
120330239996854274,751,1,krazygoldenkiller(roblox name),383365303503028225,Shilling in newhome,false,false,,,2018-01-28T00:00:00.000Z,
120330239996854274,752,1,Asia Boy,181272254351540224,Repeatedly posting the same message in every channel.,false,false,,,2018-02-01T00:00:00.000Z,
120330239996854274,753,1,ΞΩヾ(⌐■_■)ΩΞ,342714239577882634,Disrupting newhome with spammy nonsense,false,false,,,2018-02-01T00:00:00.000Z,
120330239996854274,754,1,jayboiritchie,245434838977478658,Shilling,false,false,,,2018-02-02T00:00:00.000Z,
120330239996854274,755,1,jerry temporary,352198969067044865,Racial slur in trashcan,false,false,,,2018-02-03T00:00:00.000Z,
120330239996854274,756,1,EnderShulker,277112407879319552,Harassment of other users,false,false,,Incurred on RP server,2018-02-03T00:00:00.000Z,
120330239996854274,757,1,Mew,243151412282916865,Same as previous.,true,false,,Permanent ∞,2018-02-05T00:00:00.000Z,
120330239996854274,758,1,The Judge,350795815813513238,Shitpost spam in <#120330239996854274>,false,false,,,2018-02-06T00:00:00.000Z,
120330239996854274,759,1,real shadow,167799258483785728,"Trolling, claiming to be transrace to gain privilege to use racial slurs",false,false,,,2018-02-06T00:00:00.000Z,
120330239996854274,760,1,Yagavitch,247925648440557570,Server shilling in trashcan,false,false,,,2018-02-06T00:00:00.000Z,
120330239996854274,761,1,olivia,405790423433347072,Posting normie memes in <#324642291044057099>...also annoying,false,false,,,2018-02-10T00:00:00.000Z,
120330239996854274,762,1,KEVIN,357625736724480000,"Disturbing message content, 'i eat fetuses', initially didnt take staff seriously",false,false,,,2018-02-10T00:00:00.000Z,
120330239996854274,763,1,Clover,392181098081288194,Emote spam in undernet,false,false,,,2018-02-11T00:00:00.000Z,
120330239996854274,764,1,KEVIN,357625736724480000,Continued derailment of chats in several channels,false,false,,,2018-02-11T00:00:00.000Z,
120330239996854274,765,1,KEVIN,357625736724480000,Derailing newhome yet again,false,false,,,2018-02-11T00:00:00.000Z,
120330239996854274,766,1,°•∆νσятєχ∆•°,412391832400691202,Posting disruptive/distracting characters in chat,false,false,,,2018-02-12T00:00:00.000Z,
120330239996854274,767,1,°•∆νσятєχ∆•°,412391832400691202,Disrupting newhome with random meme outbursts,false,false,,,2018-02-12T00:00:00.000Z,
120330239996854274,768,1,๓คՇєยร2323,249932005687558146,"Shitposting in non-trashcan channels, trolling",false,false,,,2018-02-12T00:00:00.000Z,
120330239996854274,769,1,Flame Dreemurr,361183278151106585,Shilling,false,false,,,2018-02-13T00:00:00.000Z,
120330239996854274,770,1,Zarria106,380170193822941184,Everyone ping in <#324642291044057099>.,false,false,,,2018-02-14T00:00:00.000Z,
120330239996854274,771,1,Sōsei-ki,401947749257314304,Continued quoting music against staff instruction,false,false,,,2018-02-16T00:00:00.000Z,
120330239996854274,772,1,HondaTatsuo,372113245001220098,Posting offensive school shooter meme in trashcan,false,false,,,2018-02-17T00:00:00.000Z,
120330239996854274,773,1,HondaTatsuo,372113245001220098,Suicide joke/reference in <#324642291044057099>,false,false,,,2018-02-17T00:00:00.000Z,
120330239996854274,774,1,SudjiX (Julustan),265504980302036994,Used a here ping in undernet,false,false,,,2018-02-18T00:00:00.000Z,
120330239996854274,775,1,what is a username,340697439981797378,KKK meme in <#324642291044057099>,false,false,,,2018-02-19T00:00:00.000Z,
120330239996854274,776,1,Familyfriendlymanthatlikesfamily,250110310487293953,Failing to read <#278763477831516161>,false,false,,,2018-02-19T00:00:00.000Z,
120330239996854274,777,1,tikoblocks,338164957709336579,big smelly frisk ascii spam,false,false,,,2018-02-19T00:00:00.000Z,
120330239996854274,778,1,Douglas,311323874119647242,Posted a phishing/scam link in newhome,false,false,,,2018-02-19T00:00:00.000Z,
120330239996854274,779,1,spank me harder daddi.,413184284539748352,Trolling,false,false,,,2018-02-20T00:00:00.000Z,
120330239996854274,780,1,Darknight365,275757781112324096,Roleplaying in newhome even when told to stop,false,false,,,2018-02-22T00:00:00.000Z,
120330239996854274,781,1,Frisk’s Asriel,232240601817415682,Continuing to quickdelete and attempting to bypass YBF's delete function,false,false,,,2018-02-24T00:00:00.000Z,
120330239996854274,782,1,Alpha hippo pimp,317421496030986241,Interrupting newhome with a barrage of memes,false,false,,,2018-02-25T00:00:00.000Z,
120330239996854274,783,1,NotCappy,325428482958032896,Contextless embeds in newhome,false,false,,,2018-02-25T00:00:00.000Z,
120330239996854274,784,1,Sans,408956252882862090,Advertising,false,false,,,2018-02-25T00:00:00.000Z,
120330239996854274,785,1,Yall Are Weebs 2.0,221664770942566401,Spam,false,false,,,2018-02-26T00:00:00.000Z,
120330239996854274,786,1,DSteve101,410683016915189763,Shilling,false,false,,,2018-02-26T00:00:00.000Z,
120330239996854274,787,1,Football,382934585941557250,Shilling,false,false,,,2018-02-28T00:00:00.000Z,
120330239996854274,788,1,Ahmed14Gamal,355262299600191488,Stupid rape joke in <#324642291044057099>,false,false,,,2018-03-02T00:00:00.000Z,
120330239996854274,789,1,Golden,314002590876696577,Shill in DMs,false,false,,,2018-03-03T00:00:00.000Z,
120330239996854274,790,1,Storm,419931952926294036,Weak baiting and bot abuse in newhome,false,false,,,2018-03-04T00:00:00.000Z,
120330239996854274,791,1,Comic,420337740845154340,Emote spam in newhome,false,false,,,2018-03-05T00:00:00.000Z,
120330239996854274,792,1,blowjob for $21,304118384663068673,Irrelevant embedposting,false,false,,,2018-03-06T00:00:00.000Z,
120330239996854274,793,1,คt໐๓iktคŞ,187660609180008448,Changed name to Wingdings garbage when told to change nick to something mentionable,false,false,,,2018-03-08T00:00:00.000Z,
120330239996854274,794,1,Sans the Skeleton,362389275968274432,Roleplaying in <#120330239996854274>,false,false,,,2018-03-09T00:00:00.000Z,
120330239996854274,795,1,Sans the Skeleton,362389275968274432,Attempting,false,false,,to,2018-03-09T00:00:00.000Z,
120330239996854274,796,1,BeastlyAntics,301636575111151616,here ping in newhome,false,false,,,2018-03-11T00:00:00.000Z,
120330239996854274,797,1,Digibit,328158955870093323,Everyone ping and shilling in newhome,false,false,,,2018-03-12T00:00:00.000Z,
120330239996854274,798,1,Bloodwraith7,423187155842629634,Sending unwarranted server invites to users in DM's,false,false,,,2018-03-14T00:00:00.000Z,
120330239996854274,799,1,Effløresence,457647532617760781,Announcing hes leaving in protest literally a minute after being told not to.,false,false,,,2018-03-14T00:00:00.000Z,
120330239996854274,800,1,One lezbian Chara Smurf,405128602934312960,Spam in <#194627177013182465>.,false,false,,,2018-03-14T00:00:00.000Z,
120330239996854274,801,1,Uncle Al,318450622623907841,tried,false,false,,everyone,2018-03-15T00:00:00.000Z,
120330239996854274,802,1,hudsondaboss,370979269486051338,Server shill in newhome,false,false,,,2018-03-15T00:00:00.000Z,
120330239996854274,803,1,Erased Files Asriel,365194989434699786,Continuing to lightly spam newhome with vapidposting,false,false,,,2018-03-15T00:00:00.000Z,
120330239996854274,804,1,sans the bitch,403754495169003541,Everyone ping,false,false,,,2018-03-16T00:00:00.000Z,
120330239996854274,805,1,Inky Le Baka,342390662156779531,Derailing newhome with a suicide meme,false,false,,,2018-03-16T00:00:00.000Z,
120330239996854274,806,1,Ichigowolf445,420726726457557012,Emote spam,false,false,,,2018-03-16T00:00:00.000Z,
120330239996854274,807,1,HondaTatsuo,372113245001220098,Derailed conversation with a shitty meme about fidget spinners and autism,false,false,,,2018-03-17T00:00:00.000Z,
120330239996854274,808,1,CactusChips,408331191159226368,"Spamming, DUI (Discord Under the Influence)",false,false,,,2018-03-18T00:00:00.000Z,
120330239996854274,809,1,spagetthi never forgetti,389083397630459924,Shilling,false,false,,,2018-03-19T00:00:00.000Z,
120330239996854274,810,1,Headshotjudah,421121187758997519,Knowingly shitposting after other people were told to not shitpost,false,false,,,2018-03-20T00:00:00.000Z,
120330239996854274,811,1,pastelangel123,425746543610691595,Continuing to post symbols in chat after being asked to stop,false,false,,,2018-03-20T00:00:00.000Z,
120330239996854274,812,1,schplankeet,402413173292007435,shilling,false,false,,,2018-03-20T00:00:00.000Z,
120330239996854274,813,1,aine,346184244474937346,Racial slurs,false,false,,https://suplex.me/LoudInsubstantialSawsbuck.png,2018-03-21T00:00:00.000Z,
120330239996854274,814,1,aine,346184244474937346,who want to join my undertale my little pony sex gang,false,false,,https://suplex.me/QuestionableFloralwhiteLarvitar.png,2018-03-21T00:00:00.000Z,
120330239996854274,815,1,DronkWater,426085424310517764,Shitposting repeatedly in <#120330239996854274> after being asked to stop.,false,false,,,2018-03-21T00:00:00.000Z,
120330239996854274,816,1,Sans the Pun Master,360800058091765760,Not moving shitposts to trashcan.,false,false,,,2018-03-22T00:00:00.000Z,
120330239996854274,817,1,Pixel Artist,383769085256663040,Emojispam,false,false,,,2018-03-23T00:00:00.000Z,
120330239996854274,818,1,Azriuss,379337407255805954,Shilling their youtube channel in multiple channels including support. YT link had a discord link in the description.,false,false,,,2018-03-23T00:00:00.000Z,
120330239996854274,819,1,femaleblueberrysans,426902403003187201,Friend request harassment,false,false,,,2018-03-24T00:00:00.000Z,
120330239996854274,820,1,Vincent,259902808109744129,Grody Roblox penis,false,false,,,2018-03-25T00:00:00.000Z,
120330239996854274,821,1,dusttale sans,412394398513627137,Roleplaying in <#120330239996854274> to a destructive amount,false,false,,,2018-03-25T00:00:00.000Z,
120330239996854274,822,1,Ali *^* 4LiX,255432411280703491,"Doxed a user who hacked their Facebook account, called on others to harass them",false,false,,,2018-03-25T00:00:00.000Z,
120330239996854274,823,1,RedTheSkeleton,427338672917184522,Used the N-word,false,false,,,2018-03-25T00:00:00.000Z,
120330239996854274,824,1,lil'NightMare,322753833250062338,Trying to mention everyone for 'destruction',false,false,,,2018-03-26T00:00:00.000Z,
120330239996854274,825,1,thenotsoaverageman,427961160776548352,Repeatedly derailing with immature outbursts during a conversation,false,false,,,2018-03-29T00:00:00.000Z,
120330239996854274,826,1,snake,337041846159278090,Server shill.,false,false,,,2018-03-29T00:00:00.000Z,
120330239996854274,827,1,Mike Schmidt,429138733996965890,Immediately proceeding to use a text converter for messages after being told to knock it off.,false,false,,,2018-03-30T00:00:00.000Z,
120330239996854274,828,1,Gnawms,604369919949406238,Aggressively pushing and participating in a heavy argument in newhome.,false,false,,,2018-03-31T00:00:00.000Z,
120330239996854274,829,1,Ulises1Doggo,361665059967074307,"Sans isn't ness, you MatPat love vat",false,false,,,2018-04-01T00:00:00.000Z,
120330239996854274,830,1,FlyCidgeyGO,352485647874785282,DMing multiple people their SoundCloud,false,false,,,2018-04-01T00:00:00.000Z,
120330239996854274,831,1,Atlas,74768773940256768,still being atlas,false,false,,,2018-04-01T00:00:00.000Z,
120330239996854274,832,1,Chara,406787110486671360,Server shill in newhome then quickdeleting it,false,false,,,2018-04-03T00:00:00.000Z,
120330239996854274,833,1,Clove,186274377459826689,Shooter jokes lierally minutes after it happened.,false,false,,,2018-04-03T00:00:00.000Z,
120330239996854274,834,1,Clove,186274377459826689,Continued arguing of making active shooter jokes following previous warning.,false,false,,,2018-04-03T00:00:00.000Z,
120330239996854274,835,1,kazoodles,431217731099164685,Posting pedophilic content in trashcan,false,false,,,2018-04-05T00:00:00.000Z,
120330239996854274,836,1,sans,431979823007531018,Shitposting in newhome after being told to stop,false,false,,,2018-04-07T00:00:00.000Z,
120330239996854274,837,1,Lans,191358829479329793,Rule 5 and 6 violation in newhome.,false,false,,,2018-04-08T00:00:00.000Z,
120330239996854274,838,1,aquaduct,422048388649975818,Huge wall of memes in <#324642291044057099>,false,false,,,2018-04-08T00:00:00.000Z,
120330239996854274,839,1,theActualdeltadude,142428067518873600,a here ping in trashcan,false,false,,,2018-04-08T00:00:00.000Z,
120330239996854274,840,1,nasso,223874511567716353,posted diaper fetish meme in trashcan,false,false,,,2018-04-09T00:00:00.000Z,
